2026.01.15 23:29:00 WARN  Using H2 2.4.240 which is newer than the version Flyway has been verified with. The latest verified version of H2 is 2.3.232.
2026.01.15 23:34:30 INFO  BSP server: Downloaded https://repo.scala-lang.org/artifactory/maven-nightlies/org/scala-sbt/zinc-persist-core-assembly/1.11.0/zinc-persist-core-assembly-1.11.0.jar.sha1
2026.01.15 23:34:30 INFO  BSP server: Downloading https://repo.scala-lang.org/artifactory/maven-nightlies/io/get-coursier/util/directories/0.1.2/directories-0.1.2.jar.sha1
2026.01.15 23:34:30 INFO  BSP server: Downloaded https://repo.scala-lang.org/artifactory/maven-nightlies/org/scala-sbt/util-interface/1.11.6/util-interface-1.11.6.jar.sha1
2026.01.15 23:34:30 INFO  BSP server: Downloading https://repo.scala-lang.org/artifactory/maven-nightlies/io/get-coursier/util/directories-jni/0.1.2/directories-jni-0.1.2.jar.sha1
2026.01.15 23:34:30 INFO  BSP server: Downloaded https://repo.scala-lang.org/artifactory/maven-nightlies/io/get-coursier/util/directories-jni/0.1.2/directories-jni-0.1.2.jar.sha1
2026.01.15 23:34:30 INFO  BSP server: Downloading https://repo.scala-lang.org/artifactory/maven-nightlies/org/scala-lang/modules/scala-xml_2.12/2.3.0/scala-xml_2.12-2.3.0.jar.sha1
2026.01.15 23:34:30 INFO  BSP server: Downloaded https://repo.scala-lang.org/artifactory/maven-nightlies/io/get-coursier/util/directories/0.1.2/directories-0.1.2.jar.sha1
2026.01.15 23:34:30 INFO  BSP server: Downloading https://repo.scala-lang.org/artifactory/maven-nightlies/com/eed3si9n/shaded-scalajson_2.12/1.0.0-M4/shaded-scalajson_2.12-1.0.0-M4.jar.sha1
2026.01.15 23:34:31 INFO  BSP server: Downloaded https://repo.scala-lang.org/artifactory/maven-nightlies/com/eed3si9n/shaded-scalajson_2.12/1.0.0-M4/shaded-scalajson_2.12-1.0.0-M4.jar.sha1
2026.01.15 23:34:31 INFO  BSP server: Downloading https://repo.scala-lang.org/artifactory/maven-nightlies/org/scala-sbt/zinc-persist_2.12/1.11.0/zinc-persist_2.12-1.11.0.jar.sha1
2026.01.15 23:34:31 INFO  BSP server: Downloaded https://repo.scala-lang.org/artifactory/maven-nightlies/org/scala-lang/modules/scala-xml_2.12/2.3.0/scala-xml_2.12-2.3.0.jar.sha1
2026.01.15 23:34:31 INFO  BSP server: Downloading https://repo.scala-lang.org/artifactory/maven-nightlies/com/chuusai/shapeless_2.12/2.3.3/shapeless_2.12-2.3.3.jar.sha1
2026.01.15 23:34:31 INFO  BSP server: Downloaded https://repo.scala-lang.org/artifactory/maven-nightlies/org/scala-sbt/zinc-persist_2.12/1.11.0/zinc-persist_2.12-1.11.0.jar.sha1
2026.01.15 23:34:31 INFO  BSP server: Downloading https://repo.scala-lang.org/artifactory/maven-nightlies/ch/epfl/scala/libdaemon_2.12/0.0.12/libdaemon_2.12-0.0.12.jar.sha1
2026.01.15 23:34:31 ERROR Timeout waiting for 'build/initialize' response
2026.01.15 23:34:31 WARN  Retrying connection to the build server scala-cli
2026.01.15 23:34:31 INFO  Running BSP server List(C:\Users\rahul\AppData\Local\Coursier\data\bin\.scala-cli.aux.exe, bsp, --json-options, C:\Users\rahul\My Repos\My_Python-codes\.scala-build\ide-options-v2.json, --json-launcher-options, C:\Users\rahul\My Repos\My_Python-codes\.scala-build\ide-launcher-options.json, --envs-file, C:\Users\rahul\My Repos\My_Python-codes\.scala-build\ide-envs.json, C:\Users\rahul\My Repos\My_Python-codes)
2026.01.15 23:34:31 INFO  tracing is disabled for protocol BSP, to enable tracing of incoming and outgoing JSON messages create an empty file at C:\Users\rahul\My Repos\My_Python-codes\.metals\bsp.trace.json or C:\Users\rahul\AppData\Local\scalameta\metals\cache\bsp.trace.json
2026.01.15 23:34:33 INFO  BSP server: Downloading https://repo.scala-lang.org/artifactory/maven-nightlies/org/scalaz/scalaz-core_2.12/7.3.8/scalaz-core_2.12-7.3.8.jar
2026.01.15 23:34:33 INFO  BSP server: Downloading https://repo.scala-lang.org/artifactory/maven-nightlies/org/scalameta/trees_2.12/4.13.8/trees_2.12-4.13.8.jar
2026.01.15 23:34:33 INFO  BSP server: Downloading https://repo.scala-lang.org/artifactory/maven-nightlies/net/java/dev/jna/jna/5.18.1/jna-5.18.1.jar
2026.01.15 23:34:39 INFO  BSP server: Still downloading:
2026.01.15 23:34:39 INFO  BSP server: https://repo.scala-lang.org/artifactory/maven-nightlies/org/scalaz/scalaz-core_2.12/7.3.8/scalaz-core_2.12-7.3.8.jar (0.00 %, 0 / 9831106)
2026.01.15 23:34:39 INFO  BSP server: https://repo.scala-lang.org/artifactory/maven-nightlies/org/scalameta/trees_2.12/4.13.8/trees_2.12-4.13.8.jar (0.00 %, 0 / 10571542)
2026.01.15 23:34:39 INFO  BSP server: https://repo.scala-lang.org/artifactory/maven-nightlies/net/java/dev/jna/jna/5.18.1/jna-5.18.1.jar (0.00 %, 0 / 2002994)
2026.01.15 23:34:39 INFO  BSP server: 
2026.01.15 23:34:42 INFO  BSP server: (watching) Downloaded https://repo.scala-lang.org/artifactory/maven-nightlies/net/java/dev/jna/jna/5.18.1/jna-5.18.1.jar
2026.01.15 23:34:42 INFO  BSP server: Downloading https://repo.scala-lang.org/artifactory/maven-nightlies/net/java/dev/jna/jna/5.18.1/jna-5.18.1.jar.sha1
2026.01.15 23:34:42 INFO  BSP server: (watching) Downloaded https://repo.scala-lang.org/artifactory/maven-nightlies/net/java/dev/jna/jna/5.18.1/jna-5.18.1.jar.sha1
2026.01.15 23:34:48 INFO  BSP server: Still downloading:
2026.01.15 23:34:48 INFO  BSP server: https://repo.scala-lang.org/artifactory/maven-nightlies/org/scalaz/scalaz-core_2.12/7.3.8/scalaz-core_2.12-7.3.8.jar (0.00 %, 0 / 9831106)
2026.01.15 23:34:48 INFO  BSP server: https://repo.scala-lang.org/artifactory/maven-nightlies/org/scalameta/trees_2.12/4.13.8/trees_2.12-4.13.8.jar (0.00 %, 0 / 10571542)
2026.01.15 23:34:48 INFO  BSP server: 
2026.01.15 23:34:53 INFO  BSP server: Still downloading:
2026.01.15 23:34:53 INFO  BSP server: https://repo.scala-lang.org/artifactory/maven-nightlies/org/scalaz/scalaz-core_2.12/7.3.8/scalaz-core_2.12-7.3.8.jar (0.00 %, 0 / 9831106)
2026.01.15 23:34:53 INFO  BSP server: https://repo.scala-lang.org/artifactory/maven-nightlies/org/scalameta/trees_2.12/4.13.8/trees_2.12-4.13.8.jar (0.00 %, 0 / 10571542)
2026.01.15 23:34:53 INFO  BSP server: 
2026.01.15 23:34:59 INFO  BSP server: Still downloading:
2026.01.15 23:34:59 INFO  BSP server: https://repo.scala-lang.org/artifactory/maven-nightlies/org/scalaz/scalaz-core_2.12/7.3.8/scalaz-core_2.12-7.3.8.jar (0.00 %, 0 / 9831106)
2026.01.15 23:34:59 INFO  BSP server: https://repo.scala-lang.org/artifactory/maven-nightlies/org/scalameta/trees_2.12/4.13.8/trees_2.12-4.13.8.jar (0.00 %, 0 / 10571542)
2026.01.15 23:34:59 INFO  BSP server: 
2026.01.15 23:35:05 INFO  BSP server: Still downloading:
2026.01.15 23:35:05 INFO  BSP server: https://repo.scala-lang.org/artifactory/maven-nightlies/org/scalaz/scalaz-core_2.12/7.3.8/scalaz-core_2.12-7.3.8.jar (0.00 %, 0 / 9831106)
2026.01.15 23:35:05 INFO  BSP server: https://repo.scala-lang.org/artifactory/maven-nightlies/org/scalameta/trees_2.12/4.13.8/trees_2.12-4.13.8.jar (0.00 %, 0 / 10571542)
2026.01.15 23:35:05 INFO  BSP server: 
2026.01.15 23:35:10 INFO  BSP server: Still downloading:
2026.01.15 23:35:10 INFO  BSP server: https://repo.scala-lang.org/artifactory/maven-nightlies/org/scalaz/scalaz-core_2.12/7.3.8/scalaz-core_2.12-7.3.8.jar (0.00 %, 0 / 9831106)
2026.01.15 23:35:10 INFO  BSP server: https://repo.scala-lang.org/artifactory/maven-nightlies/org/scalameta/trees_2.12/4.13.8/trees_2.12-4.13.8.jar (0.00 %, 0 / 10571542)
2026.01.15 23:35:10 INFO  BSP server: 
2026.01.15 23:35:16 INFO  BSP server: Still downloading:
2026.01.15 23:35:16 INFO  BSP server: https://repo.scala-lang.org/artifactory/maven-nightlies/org/scalaz/scalaz-core_2.12/7.3.8/scalaz-core_2.12-7.3.8.jar (0.00 %, 0 / 9831106)
2026.01.15 23:35:16 INFO  BSP server: https://repo.scala-lang.org/artifactory/maven-nightlies/org/scalameta/trees_2.12/4.13.8/trees_2.12-4.13.8.jar (0.00 %, 0 / 10571542)
2026.01.15 23:35:16 INFO  BSP server: 
2026.01.15 23:35:21 INFO  BSP server: Still downloading:
2026.01.15 23:35:21 INFO  BSP server: https://repo.scala-lang.org/artifactory/maven-nightlies/org/scalaz/scalaz-core_2.12/7.3.8/scalaz-core_2.12-7.3.8.jar (0.00 %, 0 / 9831106)
2026.01.15 23:35:21 INFO  BSP server: https://repo.scala-lang.org/artifactory/maven-nightlies/org/scalameta/trees_2.12/4.13.8/trees_2.12-4.13.8.jar (0.00 %, 0 / 10571542)
2026.01.15 23:35:21 INFO  BSP server: 
2026.01.15 23:35:27 INFO  BSP server: Still downloading:
2026.01.15 23:35:27 INFO  BSP server: https://repo.scala-lang.org/artifactory/maven-nightlies/org/scalaz/scalaz-core_2.12/7.3.8/scalaz-core_2.12-7.3.8.jar (0.00 %, 0 / 9831106)
2026.01.15 23:35:27 INFO  BSP server: https://repo.scala-lang.org/artifactory/maven-nightlies/org/scalameta/trees_2.12/4.13.8/trees_2.12-4.13.8.jar (0.00 %, 0 / 10571542)
2026.01.15 23:35:27 INFO  BSP server: 
2026.01.15 23:35:32 ERROR Timeout waiting for 'build/initialize' response
2026.01.15 23:35:32 WARN  Retrying connection to the build server scala-cli
2026.01.15 23:35:32 INFO  Running BSP server List(C:\Users\rahul\AppData\Local\Coursier\data\bin\.scala-cli.aux.exe, bsp, --json-options, C:\Users\rahul\My Repos\My_Python-codes\.scala-build\ide-options-v2.json, --json-launcher-options, C:\Users\rahul\My Repos\My_Python-codes\.scala-build\ide-launcher-options.json, --envs-file, C:\Users\rahul\My Repos\My_Python-codes\.scala-build\ide-envs.json, C:\Users\rahul\My Repos\My_Python-codes)
2026.01.15 23:35:32 INFO  tracing is disabled for protocol BSP, to enable tracing of incoming and outgoing JSON messages create an empty file at C:\Users\rahul\My Repos\My_Python-codes\.metals\bsp.trace.json or C:\Users\rahul\AppData\Local\scalameta\metals\cache\bsp.trace.json
2026.01.15 23:35:33 INFO  BSP server: Downloading https://repo.scala-lang.org/artifactory/maven-nightlies/org/scalaz/scalaz-core_2.12/7.3.8/scalaz-core_2.12-7.3.8.jar
2026.01.15 23:35:33 INFO  BSP server: Downloading https://repo.scala-lang.org/artifactory/maven-nightlies/org/scalameta/trees_2.12/4.13.8/trees_2.12-4.13.8.jar
2026.01.15 23:35:38 INFO  BSP server: Still downloading:
2026.01.15 23:35:38 INFO  BSP server: https://repo.scala-lang.org/artifactory/maven-nightlies/org/scalaz/scalaz-core_2.12/7.3.8/scalaz-core_2.12-7.3.8.jar (0.00 %, 0 / 9831106)
2026.01.15 23:35:38 INFO  BSP server: https://repo.scala-lang.org/artifactory/maven-nightlies/org/scalameta/trees_2.12/4.13.8/trees_2.12-4.13.8.jar (0.00 %, 0 / 10571542)
2026.01.15 23:35:38 INFO  BSP server: 
2026.01.15 23:35:43 INFO  BSP server: Still downloading:
2026.01.15 23:35:43 INFO  BSP server: https://repo.scala-lang.org/artifactory/maven-nightlies/org/scalaz/scalaz-core_2.12/7.3.8/scalaz-core_2.12-7.3.8.jar (0.00 %, 0 / 9831106)
2026.01.15 23:35:43 INFO  BSP server: https://repo.scala-lang.org/artifactory/maven-nightlies/org/scalameta/trees_2.12/4.13.8/trees_2.12-4.13.8.jar (0.00 %, 0 / 10571542)
2026.01.15 23:35:43 INFO  BSP server: 
2026.01.15 23:35:48 INFO  BSP server: Still downloading:
2026.01.15 23:35:48 INFO  BSP server: https://repo.scala-lang.org/artifactory/maven-nightlies/org/scalaz/scalaz-core_2.12/7.3.8/scalaz-core_2.12-7.3.8.jar (0.00 %, 0 / 9831106)
2026.01.15 23:35:48 INFO  BSP server: https://repo.scala-lang.org/artifactory/maven-nightlies/org/scalameta/trees_2.12/4.13.8/trees_2.12-4.13.8.jar (0.00 %, 0 / 10571542)
2026.01.15 23:35:48 INFO  BSP server: 
2026.01.15 23:35:54 INFO  BSP server: Still downloading:
2026.01.15 23:35:54 INFO  BSP server: https://repo.scala-lang.org/artifactory/maven-nightlies/org/scalaz/scalaz-core_2.12/7.3.8/scalaz-core_2.12-7.3.8.jar (0.00 %, 0 / 9831106)
2026.01.15 23:35:54 INFO  BSP server: https://repo.scala-lang.org/artifactory/maven-nightlies/org/scalameta/trees_2.12/4.13.8/trees_2.12-4.13.8.jar (0.00 %, 0 / 10571542)
2026.01.15 23:35:54 INFO  BSP server: 
2026.01.15 23:36:00 INFO  BSP server: Still downloading:
2026.01.15 23:36:00 INFO  BSP server: https://repo.scala-lang.org/artifactory/maven-nightlies/org/scalaz/scalaz-core_2.12/7.3.8/scalaz-core_2.12-7.3.8.jar (0.00 %, 0 / 9831106)
2026.01.15 23:36:00 INFO  BSP server: https://repo.scala-lang.org/artifactory/maven-nightlies/org/scalameta/trees_2.12/4.13.8/trees_2.12-4.13.8.jar (0.00 %, 0 / 10571542)
2026.01.15 23:36:00 INFO  BSP server: 
2026.01.15 23:36:05 INFO  BSP server: (watching) Downloaded https://repo.scala-lang.org/artifactory/maven-nightlies/org/scalaz/scalaz-core_2.12/7.3.8/scalaz-core_2.12-7.3.8.jar
2026.01.15 23:36:05 INFO  BSP server: Downloading https://repo.scala-lang.org/artifactory/maven-nightlies/org/scalaz/scalaz-core_2.12/7.3.8/scalaz-core_2.12-7.3.8.jar.sha1
2026.01.15 23:36:05 INFO  BSP server: (watching) Downloaded https://repo.scala-lang.org/artifactory/maven-nightlies/org/scalaz/scalaz-core_2.12/7.3.8/scalaz-core_2.12-7.3.8.jar.sha1
2026.01.15 23:36:10 INFO  BSP server: Still downloading:
2026.01.15 23:36:10 INFO  BSP server: https://repo.scala-lang.org/artifactory/maven-nightlies/org/scalameta/trees_2.12/4.13.8/trees_2.12-4.13.8.jar (0.00 %, 0 / 10571542)
2026.01.15 23:36:10 INFO  BSP server: 
2026.01.15 23:36:17 INFO  BSP server: Still downloading:
2026.01.15 23:36:17 INFO  BSP server: https://repo.scala-lang.org/artifactory/maven-nightlies/org/scalameta/trees_2.12/4.13.8/trees_2.12-4.13.8.jar (0.00 %, 0 / 10571542)
2026.01.15 23:36:17 INFO  BSP server: 
2026.01.15 23:36:22 INFO  BSP server: Still downloading:
2026.01.15 23:36:22 INFO  BSP server: https://repo.scala-lang.org/artifactory/maven-nightlies/org/scalameta/trees_2.12/4.13.8/trees_2.12-4.13.8.jar (0.00 %, 0 / 10571542)
2026.01.15 23:36:22 INFO  BSP server: 
2026.01.15 23:36:28 INFO  BSP server: Still downloading:
2026.01.15 23:36:28 INFO  BSP server: https://repo.scala-lang.org/artifactory/maven-nightlies/org/scalameta/trees_2.12/4.13.8/trees_2.12-4.13.8.jar (0.00 %, 0 / 10571542)
2026.01.15 23:36:28 INFO  BSP server: 
2026.01.15 23:36:32 ERROR Timeout waiting for 'build/initialize' response
2026.01.15 23:36:32 WARN  Retrying connection to the build server scala-cli
2026.01.15 23:36:32 INFO  Running BSP server List(C:\Users\rahul\AppData\Local\Coursier\data\bin\.scala-cli.aux.exe, bsp, --json-options, C:\Users\rahul\My Repos\My_Python-codes\.scala-build\ide-options-v2.json, --json-launcher-options, C:\Users\rahul\My Repos\My_Python-codes\.scala-build\ide-launcher-options.json, --envs-file, C:\Users\rahul\My Repos\My_Python-codes\.scala-build\ide-envs.json, C:\Users\rahul\My Repos\My_Python-codes)
2026.01.15 23:36:32 INFO  tracing is disabled for protocol BSP, to enable tracing of incoming and outgoing JSON messages create an empty file at C:\Users\rahul\My Repos\My_Python-codes\.metals\bsp.trace.json or C:\Users\rahul\AppData\Local\scalameta\metals\cache\bsp.trace.json
2026.01.15 23:36:33 INFO  BSP server: Downloading https://repo.scala-lang.org/artifactory/maven-nightlies/org/scalameta/trees_2.12/4.13.8/trees_2.12-4.13.8.jar
2026.01.15 23:36:39 INFO  BSP server: Still downloading:
2026.01.15 23:36:39 INFO  BSP server: https://repo.scala-lang.org/artifactory/maven-nightlies/org/scalameta/trees_2.12/4.13.8/trees_2.12-4.13.8.jar (0.00 %, 0 / 10571542)
2026.01.15 23:36:39 INFO  BSP server: 
2026.01.15 23:36:45 INFO  BSP server: Still downloading:
2026.01.15 23:36:45 INFO  BSP server: https://repo.scala-lang.org/artifactory/maven-nightlies/org/scalameta/trees_2.12/4.13.8/trees_2.12-4.13.8.jar (0.00 %, 0 / 10571542)
2026.01.15 23:36:45 INFO  BSP server: 
2026.01.15 23:36:52 INFO  BSP server: Still downloading:
2026.01.15 23:36:52 INFO  BSP server: https://repo.scala-lang.org/artifactory/maven-nightlies/org/scalameta/trees_2.12/4.13.8/trees_2.12-4.13.8.jar (0.00 %, 0 / 10571542)
2026.01.15 23:36:52 INFO  BSP server: 
2026.01.15 23:36:57 INFO  BSP server: Still downloading:
2026.01.15 23:36:57 INFO  BSP server: https://repo.scala-lang.org/artifactory/maven-nightlies/org/scalameta/trees_2.12/4.13.8/trees_2.12-4.13.8.jar (0.00 %, 0 / 10571542)
2026.01.15 23:36:57 INFO  BSP server: 
2026.01.15 23:37:03 INFO  BSP server: Still downloading:
2026.01.15 23:37:03 INFO  BSP server: https://repo.scala-lang.org/artifactory/maven-nightlies/org/scalameta/trees_2.12/4.13.8/trees_2.12-4.13.8.jar (0.00 %, 0 / 10571542)
2026.01.15 23:37:03 INFO  BSP server: 
2026.01.15 23:37:09 INFO  BSP server: Still downloading:
2026.01.15 23:37:09 INFO  BSP server: https://repo.scala-lang.org/artifactory/maven-nightlies/org/scalameta/trees_2.12/4.13.8/trees_2.12-4.13.8.jar (0.00 %, 0 / 10571542)
2026.01.15 23:37:09 INFO  BSP server: 
2026.01.15 23:37:15 INFO  BSP server: Still downloading:
2026.01.15 23:37:15 INFO  BSP server: https://repo.scala-lang.org/artifactory/maven-nightlies/org/scalameta/trees_2.12/4.13.8/trees_2.12-4.13.8.jar (0.00 %, 0 / 10571542)
2026.01.15 23:37:15 INFO  BSP server: 
2026.01.15 23:37:21 INFO  BSP server: Still downloading:
2026.01.15 23:37:21 INFO  BSP server: https://repo.scala-lang.org/artifactory/maven-nightlies/org/scalameta/trees_2.12/4.13.8/trees_2.12-4.13.8.jar (0.00 %, 0 / 10571542)
2026.01.15 23:37:21 INFO  BSP server: 
2026.01.15 23:37:26 INFO  BSP server: Still downloading:
2026.01.15 23:37:26 INFO  BSP server: https://repo.scala-lang.org/artifactory/maven-nightlies/org/scalameta/trees_2.12/4.13.8/trees_2.12-4.13.8.jar (0.00 %, 0 / 10571542)
2026.01.15 23:37:26 INFO  BSP server: 
2026.01.15 23:37:30 INFO  BSP server: (watching) Downloaded https://repo.scala-lang.org/artifactory/maven-nightlies/org/scalameta/trees_2.12/4.13.8/trees_2.12-4.13.8.jar
2026.01.15 23:37:30 INFO  BSP server: Downloading https://repo.scala-lang.org/artifactory/maven-nightlies/org/scalameta/trees_2.12/4.13.8/trees_2.12-4.13.8.jar.sha1
2026.01.15 23:37:30 INFO  BSP server: (watching) Downloaded https://repo.scala-lang.org/artifactory/maven-nightlies/org/scalameta/trees_2.12/4.13.8/trees_2.12-4.13.8.jar.sha1
2026.01.15 23:37:30 INFO  BSP server: Starting compilation server
2026.01.15 23:37:32 ERROR Timeout waiting for 'build/initialize' response
2026.01.15 23:37:32 WARN  Retrying connection to the build server scala-cli
2026.01.15 23:37:32 INFO  Running BSP server List(C:\Users\rahul\AppData\Local\Coursier\data\bin\.scala-cli.aux.exe, bsp, --json-options, C:\Users\rahul\My Repos\My_Python-codes\.scala-build\ide-options-v2.json, --json-launcher-options, C:\Users\rahul\My Repos\My_Python-codes\.scala-build\ide-launcher-options.json, --envs-file, C:\Users\rahul\My Repos\My_Python-codes\.scala-build\ide-envs.json, C:\Users\rahul\My Repos\My_Python-codes)
2026.01.15 23:37:32 INFO  tracing is disabled for protocol BSP, to enable tracing of incoming and outgoing JSON messages create an empty file at C:\Users\rahul\My Repos\My_Python-codes\.metals\bsp.trace.json or C:\Users\rahul\AppData\Local\scalameta\metals\cache\bsp.trace.json
2026.01.15 23:37:33 INFO  BSP server: Starting compilation server
2026.01.15 23:37:44 INFO  BSP server: Error: java.nio.file.AccessDeniedException: C:\Users\rahul\AppData\Local\ScalaCli\cache\.bsp-sockets.tmp-2884 -> C:\Users\rahul\AppData\Local\ScalaCli\cache\bsp-sockets
2026.01.15 23:37:44 INFO  BSP server: For more details, please see 'C:\Users\rahul\My Repos\My_Python-codes\.scala-build\stacktraces\1768500464-13810489370564174201.log'
2026.01.15 23:38:03 INFO  no build target found for C:\Users\rahul\My Repos\My_Python-codes\Tensorflow_Files\new.scala. Using presentation compiler with project's scala-library version: 3.3.6
2026.01.15 23:38:03 INFO  no build target found for C:\Users\rahul\My Repos\My_Python-codes\Tensorflow_Files\new.scala. Using presentation compiler with project's scala-library version: 3.3.6
2026.01.15 23:38:03 INFO  no build target found for C:\Users\rahul\My Repos\My_Python-codes\Tensorflow_Files\new.scala. Using presentation compiler with project's scala-library version: 3.3.6
2026.01.15 23:38:04 INFO  no build target found for C:\Users\rahul\My Repos\My_Python-codes\Tensorflow_Files\new.scala. Using presentation compiler with project's scala-library version: 3.3.6
2026.01.15 23:38:04 INFO  no build target found for C:\Users\rahul\My Repos\My_Python-codes\Tensorflow_Files\new.scala. Using presentation compiler with project's scala-library version: 3.3.6
2026.01.15 23:38:04 INFO  no build target found for C:\Users\rahul\My Repos\My_Python-codes\Tensorflow_Files\new.scala. Using presentation compiler with project's scala-library version: 3.3.6
2026.01.15 23:38:15 INFO  no build target found for C:\Users\rahul\My Repos\My_Python-codes\Tensorflow_Files\new.scala. Using presentation compiler with project's scala-library version: 3.3.6
